"m1","d1","m2","d2","sigma1","sigma2","rho1","lambda","v1","v2","phi1","phi2","rho2"
-0.104952810483001,0.0502583983467738,-3.85944272343149,18.7338886487653,0.00839715820690938,0.0377530837068064,-0.515285779616015,4.73991238134116,0.0402761564538126,0.888233293353291,0.0323792581911445,0.728890163392183,-0.958438201858406
-0.132443366641993,0.0599744781059097,-3.83738732500808,20.0441705030912,0.00837140825367478,0.0373403575801959,-0.455648689518859,4.98999248243415,0.0406302944655077,0.80930920539623,0.0326238284653373,0.714949826977461,-0.956342516417334
-0.1326010584276,0.0546250366771585,-3.90721834356923,19.6436910279326,0.0080542860047403,0.0370758795011722,-0.359306914257537,4.92534081353905,0.0366152221772727,0.910357377698859,0.0326708791989442,0.697522027995071,-0.950730435315521
-0.0678297976306596,0.049825078256081,-3.87344414422574,21.6061985372339,0.00777677516399557,0.0385204932660299,-0.350336922746907,4.8318042770814,0.0346893522230144,0.9119911498407,0.0321815613031063,0.71021297414296,-0.950631051885874
-0.0735069890478672,0.057887913089903,-3.8673694767914,19.4359200850603,0.00739234613928785,0.0388053592861183,-0.493383089182427,4.81777466509057,0.0438399142959129,0.904465983271654,0.0322531675332233,0.711837825797921,-0.952849061031734
-0.091411644824834,0.0583285066114754,-3.8425608484101,18.3548389070677,0.0072865871685461,0.0378824825746104,-0.50424925842782,5.6861233512209,0.0364293104692289,0.923266677357483,0.0317639738800998,0.691999274946453,-0.951629936692436
-0.0729267552769216,0.054186364658936,-3.88587692964175,17.9985824257209,0.00746407146616681,0.0376010339131344,-0.467274472293014,6.23687899012159,0.0385821820577279,0.953674708809882,0.0308708166047151,0.678823685287917,-0.942375107958336
-0.147985628313544,0.0538975186176884,-3.92086035709824,20.1999803770657,0.00752725782838367,0.0377366859922366,-0.480967912601815,5.90134924149432,0.0426120600078647,0.909517497999873,0.030587784622261,0.656882149431507,-0.945177368876642
-0.154002668013157,0.0617246231892021,-3.93137149850916,21.605882262313,0.00738717143750258,0.0380958649063509,-0.462145361823866,5.84308374819995,0.0424987335036552,0.910635452822621,0.0303387932993754,0.63290902848799,-0.956151015511127
-0.107008166735926,0.0591196408644234,-3.92969275277947,21.893421672097,0.00742786508839342,0.0379505878935182,-0.557000949151785,4.76110604103062,0.0377448623262737,0.870179392673358,0.0304322791035902,0.635758131480828,-0.953134188020463
